"ID","PROMOTOR-GESTOR","ACCES","TIPUS VELOCITAT","TIPUS CONNEXIÓ","LATITUD","LONGITUD","DESIGNACIÓ-DESCRIPTIVA","POTENCIA","TIPUS DE CORRENT","ADREÇA","PROVINCIA","CODIPROV","MUNICIPI","CODIMUN","NPLACES ESTACIÓ","TIPUS VEHICLE","Georeferència"
"48088487","Institut Català d'Energia - Ajuntament de Tarragona","targeta","superRAPID i semiRAPID","CCS Combo2","41,114964","1,215361","NIMA GRUP - AUDI TARRAGONA- EVBOX EdRR 1 Tarragona","120","DC","Travessia Ctra. València-1","Tarragona","43","Tarragona","431482","","","POINT (1.215361 41.114962)"
"46617740","Institut Català d'Energia - Ajuntament de Campelles","targeta","semiRAPID","MENNEKES.M","42,295708","2,139885","21XP22T3KK4AM00269","22","AC","AJUNTAMENT DE CAMPELLES - Carrer de Dalt,","Girona","17","Campelles","170372","","","POINT (2.139885 42.295709)"
"46109575","Institut Català d'Energia - Ajuntament de Cabrils","targeta","semiRAPID","MENNEKES.M","41,53063","2,357779","Ajuntament de Cabrils - INGETEAM EdRSR 5","12","AC","Av. Zona Esportiva","Barcelona","8","Cabrils","80305","","","POINT (2.357779 41.53063)"
"46436690","Institut Català d'Energia - Ajuntament de Sabadell","targeta","semiRAPID","MENNEKES.M","41,546852","2,109234","12004063130006","22","AC","SABA - Pl. del Dr. Robert, 08202 Sabadell,","Barcelona","8","Sabadell","81878","","","POINT (2.109234 41.546853)"
"46111266","Institut Català d'Energia - Ajuntament de Montgat","targeta","semiRAPID","MENNEKES.M","41,463978","2,273837","AMB FL006 - CIRCUTOR EdRSR 3","7","AC","Carrer de Marina, 113","Barcelona","8","Montgat","81265","","","POINT (2.273837 41.463976)"
"44185915","Institut Català d'Energia - Ajuntament de Parets del Vallès","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,571808","2,240109","EdRR LLEVANTPARK Parets del Vallès (DC50-AC13kW)","50","AC/DC","LLEVANTPARK - Carrer Tenes, 1","Barcelona","8","Parets del Vallès","81593","","","POINT (2.240109 41.571808)"
"49335371","Institut Català d'Energia - Ajuntament de el Pla de Santa Maria","targeta","semiRAPID","MENNEKES.M","41,363144","1,29282","PLA DE SANTA MARIA","12","AC","Av. Gaudí, 111","Tarragona","43","el Pla de Santa Maria","431080","","","POINT (1.29282 41.363145)"
"46519825","Institut Català d'Energia - Ajuntament de Mollet del Vallès","targeta","semiRAPID","MENNEKES.M","41,54446","2,201665","62008004490043","6","AC","Ronda dels Pinetons, 8","Barcelona","8","Mollet del Vallès","81249","","","POINT (2.201665 41.544462)"
"46451089","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,385773","2,127784","Pàrking - SELBA EdRSR 6","7","AC","C/ de Juan Miguel Gervilla Valladolid, 11","Barcelona","8","Barcelona","80193","","","POINT (2.127784 41.385773)"
"44185827","Institut Català d'Energia - Ajuntament de Castellbisbal","tarjeta","RAPID i semiRAPID","CCS Combo2","41,45562","1,999187","C6E06BCC21ADCHWAYB","60","DC","Carrer Santa Rita, 4, 08755 Castellbisbal,","Barcelona","8","Castellbisbal","80543","","","POINT (1.999187 41.455621)"
"46408112","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,38826","2,128953","12204056420002","7","AC","Avinguda Diagonal, 609, 08028 Barcelona,","Barcelona","8","Barcelona","80193","","","POINT (2.128953 41.38826)"
"46367453","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,379364","2,139495","22XP22T3KKJAK00147","22","AC","HOTEL BARCELO SANTS - Plaça dels Països","Barcelona","8","Barcelona","80193","","","POINT (2.139495 41.379365)"
"46617591","Institut Català d'Energia - Ajuntament de Manresa","targeta","semiRAPID","MENNEKES.M","41,73057","1,835804","23XP22T3QQJAN00157","22","AC","CONSUM MANRESA - C/ de St. Joan d'en Coll,","Barcelona","8","Manresa","81136","","","POINT (1.835804 41.730573)"
"46168056","Institut Català d'Energia - Ajuntament de Sant Feliu de Guíxols","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,791656","3,048749","Sant Feliu de Guíxols - LAFON EdRR 4","32","AC/DC","Carrer Jaume I","Girona","17","Sant Feliu de Guíxols","171609","","","POINT (3.048749 41.791657)"
"46111197","Institut Català d'Energia - Ajuntament de Lleida","targeta","semiRAPID","MENNEKES.M","41,61146","0,680775","Trota - SELBA EdRSR 4","12","AC","CIM LLEIDA, Carrer V, PARCELA 7","Lleida","25","Lleida","251207","","","POINT (0.680775 41.611461)"
"44186229","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,41059","2,13752","61834023670001","6","AC","JOSEL - Passeig de Sant Gervasi, 51, 08022","Barcelona","8","Barcelona","80193","","","POINT (2.13752 41.410591)"
"46437358","Institut Català d'Energia - Ajuntament de Constantí","targeta","semiRAPID","MENNEKES.M","41,155033","1,209893","61936038160001","3","AC","Plaça de Rafael de Casanovas, 1","Tarragona","43","Constantí","430477","","","POINT (1.209893 41.155034)"
"46617614","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,392467","2,162474","61835041340007","7","AC","PANUFER VALENCIA - C/ de València, 243,","Barcelona","8","Barcelona","80193","","","POINT (2.162474 41.392467)"
"46109370","Institut Català d'Energia - Ajuntament de Mataró","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,531296","2,432996","Carrer Serra i Ràfols 2","32","AC/DC","Carrer Serra i Ràfols 2","Barcelona","8","Mataró","81213","","","POINT (2.432996 41.531297)"
"11423939","Institut Català d'Energia - Ajuntament de Barcelona","APARCAMENT HOTEL","semiRAPID","TESLA","41,39619","2,16095","TESLA Destinació - Hotel OMM (11kW)","0","AC","Carrer del Rosselló, 265","Barcelona","8","Barcelona","80193","","","POINT (2.16095 41.39619)"
"44185907","Institut Català d'Energia - Ajuntament de Cercs","tarjeta","semiRAPID","MENNEKES.M","42,15957","1,857582","EdR CERCS","10","AC","C-16, 83","Barcelona","8","Cercs","82687","","","POINT (1.857582 42.159568)"
"44185791","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,3829","2,167599","EdR Barcelona Angels2","22","AC","BAMSA - Carrer dels Àngels, 1, 08001","Barcelona","8","Barcelona","80193","","","POINT (2.167599 41.382901)"
"11423959","Institut Català d'Energia - Ajuntament de EL PRAT DE LLOBREGAT","VIA PUBLICA (AMB)","RAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,31814","2,07481","EdRR El Prat de Llobregat (DC50kW AC44kW) AMB1","0","AC/DC","Plaça de la Volateria-Carrer de Canudas","Barcelona","8","el Prat de Llobregat","81691","1","cotxe","POINT (2.07481 41.31814)"
"45044193","Institut Català d'Energia - Ajuntament de Calonge i Sant Antoni","targeta","superRAPID i RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,861206","3,076292","Ayuntamiento de Calonge i Sant Antoni - Calonge","100","AC/DC","Plaça de la Concordia","Girona","17","Calonge i Sant Antoni","170340","","","POINT (3.076292 41.861206)"
"46109771","Institut Català d'Energia - Ajuntament de Llagostera","targeta","semiRAPID","MENNEKES.M","41,825645","2,893062","Llagostera - CIRCUTOR EdRSR 1","12","AC","Carrer Álvarez de Castro, 4","Girona","17","Llagostera","170890","","","POINT (2.893062 41.825647)"
"46212459","Institut Català d'Energia - Ajuntament de Calafell","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,19994","1,567828","Calafell - LAFON EdRR 4","32","AC/DC","El Carrer del Clos del Becu, 7-1,","Tarragona","43","Calafell","430379","","","POINT (1.567828 41.199938)"
"44185898","Institut Català d'Energia - Ajuntament de Vic","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,942043","2,252905","EdRR Vic (DC60-AC13kW)","50","AC/DC","Carretera Sant Hipòlit, 43","Barcelona","8","Vic","82981","","","POINT (2.252905 41.942042)"
"46517417","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,39439","2,146467","12147045470003","22","AC","SABA - Travessera de Gràcia, 17, 08021","Barcelona","8","Barcelona","80193","","","POINT (2.146467 41.394392)"
"46109419","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M+Schuko","41,3828","2,19435","Ap. BSM - Hospital del Mar","7","AC","Pg. Marítim de la Barceloneta, 23-31","Barcelona","8","Barcelona","80193","","","POINT (2.19435 41.3828)"
"11423919","Institut Català d'Energia - Ajuntament de Barberà del Vallès","APARCAMENT CC (IBIL)","semiRAPID i NORMAL","MENNEKES+Schuko","41,508263","2,138665","IBIL-CC Baricentro (11kW)","0","AC/DC","Carretera N-150 km 6,7  (Pstg.Sagrera)","Barcelona","8","Barberà del Vallès","82520","2","cotxe i moto","POINT (2.138665 41.508264)"
"46617689","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,37919","2,142947","20XK11M2J03BF03087","7","AC","PARKING MALLORCA - Carrer de Mallorca, 1","Barcelona","8","Barcelona","80193","","","POINT (2.142947 41.379188)"
"44186181","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,389248","2,17281","62126022680011","50","AC/DC","SABA - Pl. d'Urquinaona, 08010 Barcelona,","Barcelona","8","Barcelona","80193","","","POINT (2.17281 41.389248)"
"47144950","Institut Català d'Energia - Ajuntament de Prats de Lluçanès","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","42,00936","2,0282872","ACCIONA - Prats de Lluçanès","63","AC/DC","Carrer de la Reforma, 35","Barcelona","8","Prats de Lluçanès","81712","","","POINT (2.0282871 42.0093603)"
"46110123","Institut Català d'Energia - Ajuntament de Sant Fruitós de Bages","targeta","semiRAPID","MENNEKES.M","41,752758","1,872272","Sant Fruitos - INGETEAM EdRSR 2","12","AC","Av. Bertrand i Serra, 22, 08272 Sant Fruit...","Barcelona","8","Sant Fruitós de Bages","82135","","","POINT (1.872272 41.752757)"
"44186038","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,383907","2,142867","EdR BAMSA Tarradellas2","22","AC","BAMSA - Av. de Josep Tarradellas, 46, 08029","Barcelona","8","Barcelona","80193","","","POINT (2.142867 41.383907)"
"46617634","Institut Català d'Energia - Ajuntament de Centelles","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,801247","2,224342","61942049840004","50","AC/DC","Carrer dels Hostalets, 7","Barcelona","8","Centelles","80673","","","POINT (2.224342 41.801247)"
"44185857","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,397858","2,155061","EdR P Neptú-2 Barcelona","22","AC","PARKING NEPTÚ - C/ de Neptú, 6","Barcelona","8","Barcelona","80193","","","POINT (2.155061 41.397857)"
"46241974","Institut Català d'Energia - Ajuntament de Tarragona","targeta","semiRAPID","MENNEKES.M","41,116467","1,230811","NIMA GRUP - JAGUAR ? LAND ROVER - INGETEAM EdRSR 8","12","AC","Carr. Valencia, km 248, 8","Tarragona","43","Tarragona","431482","","","POINT (1.230811 41.116467)"
"46197578","Institut Català d'Energia - Ajuntament de les Masies de Voltregà","targeta","semiRAPID","MENNEKES.M","42,012436","2,250026","Ajuntament de Masies de Voltregà - INGETEAM EdRSR","12","AC","Casa Forta el Despujol, Carretera C-17, 70...","Barcelona","8","les Masies de Voltregà","81173","","","POINT (2.250026 42.012436)"
"46617665","Institut Català d'Energia - Ajuntament de Castell-Platja d'Aro","targeta","RAPID i semiRAPID","CCS Combo2","41,825794","3,080438","C6E06BCC21LDWZKLWZ","60","DC","Av. Andorra, 28, 17251 Calonge, Girona, Spain","Girona","17","Castell-Platja d'Aro","170486","","","POINT (3.080438 41.825794)"
"46109533","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M+Schuko","41,409256","2,168206","Ap. - Marina Gràcia","4","AC","C/ de la Marina, 345","Barcelona","8","Barcelona","80193","","","POINT (2.168206 41.409256)"
"46111936","Institut Català d'Energia - Ajuntament de Flix","targeta","semiRAPID","MENNEKES.M","41,231365","0,551513","Plaça del Mercat, s/n","12","AC","Carrer Francesc Macià, 29","Tarragona","43","Flix","430607","","","POINT (0.551513 41.231367)"
"46617642","Institut Català d'Energia - Ajuntament de el Prat de Llobregat","targeta","RAPID i semiRAPID","CCS Combo2","41,329655","2,084197","C6E06BCC21UJURZSER","60","DC","Carretera Ca l'Alaio, 3, 4, 08820 MUNDIAUTO,","Barcelona","8","el Prat de Llobregat","81691","","","POINT (2.084197 41.329654)"
"46524918","Institut Català d'Energia - Ajuntament de Manresa","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,738594","1,821968","19XM32T8KK3AR00045","50","AC/DC","Av. Universitària, 17, 08243 Manresa,","Barcelona","8","Manresa","81136","","","POINT (1.821968 41.738595)"
"46414945","Institut Català d'Energia - Ajuntament de Vic","targeta","semiRAPID","MENNEKES.M","41,9305","2,254284","12233033410004","7","AC","Parking Saba Plaça Major - Carrer de la","Barcelona","8","Vic","82981","","","POINT (2.254284 41.930499)"
"46478304","Institut Català d'Energia - Ajuntament de Blanes","targeta","semiRAPID","MENNEKES.M","41,67263","2,791238","12233033410027","7","AC","SABA - Passeig de la Marina, 17300 Blanes,","Girona","17","Blanes","170237","","","POINT (2.791238 41.672629)"
"44186087","Institut Català d'Energia - Ajuntament de l'Hospitalet de Llobregat","tarjeta","semiRAPID","MENNEKES.M","41,35347","2,127833","EdR L'Hospitalet de Llobregat","10","AC","FIRA PABELLON A - Avinguda Joan Carles I,","Barcelona","8","l'Hospitalet de Llobregat","81017","","","POINT (2.127833 41.35347)"
"48690270","Institut Català d'Energia - Ajuntament de Polinyà","targeta","semiRAPID","MENNEKES.M","41,557514","2,156022","Polinyà - SELBA EdRSR 1","12","AC","Carrer de l'Onze de Setembre, 12,","Barcelona","8","Polinyà","81672","","","POINT (2.156022 41.557514)"
"52681693","Institut Català d'Energia - Ajuntament de Salou","targeta","semiRAPID","MENNEKES.M","41,08086","1,165583","Centro Deportivo Salou","12","AC","Carrer de l'Avenc","Tarragona","43","Salou","439057","","","POINT (1.165583 41.080861)"
"47543999","Institut Català d'Energia - Ajuntament de Lloret de Mar","targeta","superRAPID i semiRAPID","CCS Combo2","41,71371","2,830786","Lloret de Mar - Carrer Joan Miró","100","DC","Carrer Joan Miró, 79","Girona","17","Lloret de Mar","170950","","","POINT (2.830786 41.713712)"
"44172948","Institut Català d'Energia - Ajuntament de Gavà","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,29721","2,008394","EdRR AMB Gavà (AC-DC50kW)","44","AC/DC","PdRR Gavà: C. del Progres, 54","Barcelona","8","Gavà","80898","","","POINT (2.008394 41.297212)"
"46112302","Institut Català d'Energia - Ajuntament de Alcarràs","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,57556","0,517052","Ponent Energia - LAFON EdRR 1","32","AC/DC","Bar Restaurante Cooperativa, Carretera Val...","Lleida","25","Alcarràs","250117","","","POINT (0.517052 41.575563)"
"44186235","Institut Català d'Energia - Ajuntament de Llagostera","tarjeta","semiRAPID","MENNEKES.M","41,824474","2,916216","61949051030014","22","AC","Carretera Vidreres a Sant Feliu de Guixols,","Girona","17","Llagostera","170890","","","POINT (2.916216 41.824475)"
"50951693","Institut Català d'Energia - Ajuntament de Torroella de Montgrí","targeta","semiRAPID","MENNEKES.M","42,033825","3,140777","Hotel Molí del Mig - V2C POLE PRO 1","12","AC","Camí del Molí S/N","Girona","17","Torroella de Montgrí","171997","","","POINT (3.140777 42.033826)"
"44182332","Institut Català d'Energia - Ajuntament de Montcada i Reixac","tarjeta","semiRAPID i NORMAL","Schuko","41,49244","2,185111","EdR Montcada i Reixac","0","AC","PdRL Montcada i Reixac: C. Tarragona - C. Pla","Barcelona","8","Montcada i Reixac","81252","","","POINT (2.185111 41.492438)"
"46109464","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M+Schuko","41,40512","2,20753","Llull, 285","4","AC","Llull, 285 - Bac de Roda","Barcelona","8","Barcelona","80193","","","POINT (2.20753 41.40512)"
"44185781","Institut Català d'Energia - Ajuntament de la Jonquera","tarjeta","superRAPID i semiRAPID","CCS Combo2","42,40262","2,87869","EdRUR La Jonquera-4 (DC350kW)","120","DC","AREA DE SERVICIO ADAMUR - Carrer Bassegoda,","Girona","17","la Jonquera","170865","","","POINT (2.87869 42.40262)"
"46110051","Institut Català d'Energia - Ajuntament de Vilanova i la Geltrú","targeta","semiRAPID","MENNEKES.M","41,21475","1,727508","Rambla del Port","7","AC","Oficina de Turisme, 08800 Villanueva y Gel...","Barcelona","8","Vilanova i la Geltrú","83073","","","POINT (1.727508 41.214749)"
"44186169","Institut Català d'Energia - Ajuntament de Sitges","tarjeta","semiRAPID","MENNEKES.M","41,261375","1,927352","22XP22T3KKJAK00073","22","AC","PORT GINESTA - Passeig Marítim, s/n, 08860","Barcelona","8","Sitges","82704","","","POINT (1.927352 41.261374)"
"46110152","Institut Català d'Energia - Ajuntament de Rubí","targeta","semiRAPID","MENNEKES.M","41,50401","2,034842","Rubí - INGETEAM EdRSR Policía 1","12","AC","Ctra. Terrassa","Barcelona","8","Rubí","81846","","","POINT (2.034842 41.504009)"
"44185855","Institut Català d'Energia - Ajuntament de Prades","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,31246","0,98692","EdRR AGRICOLA Sant Cugat del Vallès (DC50-AC13kW)","50","AC/DC","AGRICOLA MONTSANT PRADES - Carrer Priorat, 12","Tarragona","43","Prades","431166","","","POINT (0.98692 41.31246)"
"44185826","Institut Català d'Energia - Ajuntament de Llers","tarjeta","superRAPID i semiRAPID","CCS Combo2","42,29965","2,93955","C6E15BCC21WPXBDSXA","150","DC","PETROMIRALLES - Ctra, N-II, Km 760, 17730","Girona","17","Llers","170932","","","POINT (2.93955 42.299649)"
"46517418","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,394405","2,14668","12243039550009","7","AC","Parking Saba Travessera, - Travessera de","Barcelona","8","Barcelona","80193","","","POINT (2.14668 41.394407)"
"46109492","Institut Català d'Energia - Ajuntament de Barcelona","targeta","superRAPID i RAPID i semiRAPID i NORMAL","CCS Combo2+ChadeMO+MENNEKES.M+Schuko","41,432137","2,154425","Jerez 14","76","AC/DC","c/ Jerez 14","Barcelona","8","Barcelona","80193","","","POINT (2.154425 41.432136)"
"46578328","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,386684","2,14275","12008000990006","22","AC","BAMSA - Av. de Josep Tarradellas, 64, 08029","Barcelona","8","Barcelona","80193","","","POINT (2.14275 41.386686)"
"44185816","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID i NORMAL","Schuko","41,44156","2,200143","rd'Asuncion, 34  C de La Barcelona","0","AC","Carrer de la Ciutat d'Asuncion, 34, 08030","Barcelona","8","Barcelona","80193","","","POINT (2.200143 41.44156)"
"46109701","Institut Català d'Energia - Ajuntament de Gurb","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,94592","2,239721","Ajuntament de Gurb - INGETEAM EdRR","32","AC/DC","C/ Jacint Verdaguer, 28-46","Barcelona","8","Gurb","81000","","","POINT (2.239721 41.945919)"
"46446391","Institut Català d'Energia - Ajuntament de Igualada","targeta","semiRAPID","MENNEKES.M","41,5759","1,61372","61922022610025","20","AC","E.S. PETROMIRALLES - C/ del Rec","Barcelona","8","Igualada","81022","","","POINT (1.61372 41.5759)"
"46134092","Institut Català d'Energia - Ajuntament de Tarragona","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,115513","1,222382","Repsol ES, Gex S.L","50","AC/DC","CR N-340 1159.5 Tarragona","Tarragona","43","Tarragona","431482","","","POINT (1.222382 41.115512)"
"46446571","Institut Català d'Energia - Ajuntament de Blanes","targeta","semiRAPID","MENNEKES.M","41,668457","2,779421","61945055350013","10","AC","Carrer la Plantera, 2","Girona","17","Blanes","170237","","","POINT (2.779421 41.668458)"
"44186005","Institut Català d'Energia - Ajuntament de Tarragona","tarjeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,14096","1,227149","EdRR Tarragona (DC50-AC26kW)","50","AC/DC","Carrer del Mercuri, 15, 43006 Tarragona,","Tarragona","43","Tarragona","431482","","","POINT (1.227149 41.14096)"
"11423966","Institut Català d'Energia - Ajuntament de La Canonja","APARCAMENT HOTEL","superRAPID","MENNEKES.TESLA","41,13476","1,169125","TESLA Supercarregador - Tarragona - Hotel Mas la Boella (120kW)","0","AC/DC","Autovia T-11 sortida 12, La Canonja","Tarragona","43","la Canonja","439076","4","cotxe","POINT (1.169125 41.134761)"
"46447735","Institut Català d'Energia - Ajuntament de Mollet del Vallès","targeta","semiRAPID","MENNEKES.M","41,544434","2,201635","62008004490044","6","AC","PARKING PARKIA - C/ Ronda dels Pinetons","Barcelona","8","Mollet del Vallès","81249","","","POINT (2.201635 41.544432)"
"46109473","Institut Català d'Energia - Ajuntament de Barcelona","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M+Schuko","41,40719","2,218089","Josep Pla, 2","50","AC/DC","Passeig Garcia i Faria - Josep Pla","Barcelona","8","Barcelona","80193","","","POINT (2.218089 41.407187)"
"46110170","Institut Català d'Energia - Ajuntament de Artesa de Segre","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,896008","1,043397","Artesa de Segre","32","AC/DC","Carrer del Camp de Futbol, 1","Lleida","25","Artesa de Segre","250349","","","POINT (1.043397 41.896007)"
"46478371","Institut Català d'Energia - Ajuntament de Constantí","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,154846","1,20898","Constanti - INGETEAM EdRR 5","45","AC/DC","Carrer Anselm Clavè","Tarragona","43","Constantí","430477","","","POINT (1.20898 41.154845)"
"46109829","Institut Català d'Energia - Ajuntament de Montmeló","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","41,557182","2,252292","Montmeló - LAFON EdRR 2 Carrer Vic","32","AC/DC","Carrer de Vic, 101, 08160 Montmeló, Barcel...","Barcelona","8","Montmeló","81350","","","POINT (2.252292 41.557182)"
"11423998","Institut Català d'Energia - Ajuntament de Terrassa","","semiRAPID i NORMAL","MENNEKES.F+Schuko","41,55784","2,04247","EdRsR Cementiri de Terrassa (7.5kW)","0","AC/DC","Carretera de Montcada, 779A","Barcelona","8","Terrassa","82798","2","","POINT (2.04247 41.55784)"
"46617792","Institut Català d'Energia - Ajuntament de Solivella","targeta","RAPID i semiRAPID","CCS Combo2","41,4522","1,176398","C6E06BCC21ZQJNNSJA","60","DC","Carrer dels Diumenges, 43412 Solivella,","Tarragona","43","Solivella","431476","","","POINT (1.176398 41.452203)"
"46151402","Institut Català d'Energia - Ajuntament de Roses","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","42,26352","3,178917","Carrer de la Riera Ginjolers, 68","32","AC/DC","Carrer de la Riera Ginjolers, 68, 17480 Ro...","Girona","17","Roses","171523","","","POINT (3.178917 42.26352)"
"46518540","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,389606","2,173645","12004063130002","6","AC","SABA - Pl. d'Urquinaona, 08010 Barcelona,","Barcelona","8","Barcelona","80193","","","POINT (2.173645 41.389607)"
"46471997","Institut Català d'Energia - Ajuntament de Cercs","targeta","RAPID i semiRAPID","CCS Combo2+ChadeMO+MENNEKES.M","42,15139","1,857136","Cercs","32","AC/DC","C. Confederació Hpo, 22","Barcelona","8","Cercs","82687","","","POINT (1.857136 42.151389)"
"44186133","Institut Català d'Energia - Ajuntament de Sant Cugat del Vallès","tarjeta","semiRAPID","MENNEKES.M","41,462673","2,076862","EdR Golf Sant Cugat","22","AC","GOLF SANT CUGAT - Carrer de Villà, 79, 08173","Barcelona","8","Sant Cugat del Vallès","82055","","","POINT (2.076862 41.462673)"
"44186054","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,388145","2,167378","EdR BAMSA RCatalunya2","22","AC","BAMSA - Rambla de Catalunya, 08007","Barcelona","8","Barcelona","80193","","","POINT (2.167378 41.388145)"
"44186231","Institut Català d'Energia - Ajuntament de Barcelona","tarjeta","semiRAPID","MENNEKES.M","41,38826","2,128953","12204056420002","8","AC","Avinguda Diagonal, 609, 08028 Barcelona,","Barcelona","8","Barcelona","80193","","","POINT (2.128953 41.38826)"
"46408116","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,38826","2,128953","12235034150010","7","AC","Avinguda Diagonal, 609, 08028 Barcelona,","Barcelona","8","Barcelona","80193","","","POINT (2.128953 41.38826)"
"46230119","Institut Català d'Energia - Ajuntament de Roquetes","targeta","semiRAPID","MENNEKES.M","40,82044","0,497161","Ajuntament de Roquetes - SELBA EdRSR 1","12","AC","Urb. Torre den Gil, 85","Tarragona","43","Roquetes","431331","","","POINT (0.497161 40.820438)"
"46116161","Institut Català d'Energia - Ajuntament de Barcelona","targeta","semiRAPID","MENNEKES.M","41,38573","2,127813","Pàrking - SELBA EdRSR 2","7","AC","C/ de Juan Miguel Gervilla Valladolid, 11","Barcelona","8","Barcelona","80193","","","POINT (2.127813 41.385732)"
"46617653","Institut Català d'Energia - Ajuntament de Cassà de la Selva","targeta","RAPID i semiRAPID","CCS Combo2","41,891026","2,877785","C6E06BCC22TGSPVKHZ","60","DC","Carrer del Castell, 23, 17244 Cassà de la","Girona","17","Cassà de la Selva","170448","","","POINT (2.877785 41.891027)"
"46451128","Institut Català d'Energia - Ajuntament de Riells i Viabrea","targeta","semiRAPID","MENNEKES.M","41,727013","2,542828","Ajuntament de Riells i Viabrea - SELBA EdRSR 1","12","AC","Carrer dels Esquirols, 14","Girona","17","Riells i Viabrea","171463","","","POINT (2.542828 41.727012)"
"46578128","Institut Català d'Energia - Ajuntament de Girona","targeta","semiRAPID","MENNEKES.M","41,9674","2,83716","61936038490011","10","AC","Carrer Pic de Peguera, 15","Girona","17","Girona","170792","","","POINT (2.83716 41.967399)"
"46112596","Institut Català d'Energia - Ajuntament de Santa Perpètua de Mogoda","targeta","semiRAPID","MENNEKES.M","41,536507","2,182178","Santa Perpètua de Mogoda - MERCAT 1- EdRSR 1","12","AC","carrer de mossèn camil rossell 53","Barcelona","8","Santa Perpètua de Mogoda","82606","","","POINT (2.182178 41.536506)"
"46367444","Institut Català d'Energia - Ajuntament de Cadaqués","targeta","semiRAPID","MENNEKES.M","42,288902","3,274022","12148047810008","7","AC","SABA - Riera de Sant Vicenç, 17489 Cadaqués,","Girona","17","Cadaqués","170329","","","POINT (3.274022 42.288904)"
"46447197","Institut Català d'Energia - Ajuntament de Sant Boi de Llobregat","targeta","semiRAPID","MENNEKES.M","41,32972","2,046081","61936038490003","10","AC","BALLENOIL SANT BOI - Avinguda de la Marina,","Barcelona","8","Sant Boi de Llobregat","82009","","","POINT (2.046081 41.32972)"
